r2,pearsonr,pearsonr_wt,root_mean_squared_error,norm_root_mean_squared_error,mean_squared_error,mean_absolute_error,median_absolute_error,r2_mean,r2_std,pearsonr_mean,pearsonr_std,pearsonr_wt_mean,pearsonr_wt_std,root_mean_squared_error_mean,root_mean_squared_error_std,norm_root_mean_squared_error_mean,norm_root_mean_squared_error_std,mean_squared_error_mean,mean_squared_error_std,mean_absolute_error_mean,mean_absolute_error_std,median_absolute_error_mean,median_absolute_error_std,scale,trait
-0.9028737387242344,0.2698755560721648,,31.113520813940625,0.303541935437458,968.0511774395164,24.42751536565409,20.028289794921875,-0.9559681059663062,0.5421864804543716,0.2857747171687566,0.1320803802135382,,,31.741693042023552,3.775104375803497,0.3085407659722536,0.051402267272097,1019.411254714222,246.54780240185784,25.177253698155965,3.541166356468385,21.04668632386223,3.81316700426396,original,X13
0.0114718460918156,0.2629899954929239,,14265.471527973834,0.2393270920553962,203503677.91543213,9975.744115149371,6484.394340515137,0.0127888981879419,0.1278821579520166,0.2736020920434768,0.0862740381339099,,,13610.274572110427,1858.4549471855469,0.2335084365539287,0.0345446458444669,188117786.25383437,52190628.59287871,9327.76145748194,1827.9081475834416,6045.316433111827,1638.730217778752,original,X138
-0.5302848687955986,0.2984530958926865,,7.814467422847328,0.2742013137502033,61.06590110274216,6.203778310558738,5.140065670013428,-0.6244898606743217,0.4297877606821167,0.269839167208425,0.1085160705879745,,,7.739656908594058,0.6856168187833965,0.2868406366263769,0.0378207360598959,60.29401441457997,10.155332688617817,6.134532300691441,0.6576915101664266,5.091722097661761,0.7149628697802523,original,X14
0.0066934929450839,0.4225960098365558,,3.4351522640654357,0.2680435122974096,11.800271077313887,2.519268628182131,1.780429414340428,-0.0131690639472978,0.2730400690145375,0.4062448143849481,0.1745997147296127,,,3.3785385029612294,0.4228164133509138,0.2617753867628953,0.0297746162078677,11.563500515490617,2.827416654763349,2.4825524481748373,0.3713276469739728,1.7610819041728971,0.3282330904855125,original,X145
-0.3414932551957328,0.3280313436658034,,10.06185748567697,0.2566495752566555,101.24097606207368,7.661579198885977,5.995083808898926,-0.3591000129030488,0.1548362084895128,0.311036613503633,0.0858326582967053,,,10.133040866769884,0.8231785147319088,0.257582526218804,0.0134550710482787,103.24320293022544,15.90826102868956,7.719089652470643,0.5736730446556947,6.0339712500572205,0.4588836679019948,original,X146
-0.4255100916485084,0.3332498595236541,,0.8084413415749887,0.2718587852884918,0.6535774027675675,0.6392066604537506,0.5249756106308529,-0.5948865617696771,0.6143863264081401,0.3279711710777948,0.114237287506857,,,0.8431413139935272,0.1580511873351982,0.2890537059686899,0.0661998072587618,0.7317040902111199,0.2907316085136514,0.6711933031879241,0.1484593130327513,0.5647529355353779,0.1691316240815145,original,X15
0.1151905680138064,0.4043466993869347,,526.5116594180757,0.2350135428828798,277214.52750317584,329.6632025583951,177.7328643798828,0.101219159338396,0.1289253735111663,0.3852583529792782,0.1269594789113853,,,546.5372775996003,95.42090188046288,0.2464706571181919,0.0434625599206917,306290.61956905,117834.91135762856,347.31581733831496,61.32208958208953,189.05527171823712,37.57512407516235,original,X169
-0.0117888632328151,0.3750238715161725,,6.50990556688461,0.2770713941924261,42.37887048975524,4.7492151532795255,3.2554737329483032,0.0218791739039066,0.131573172469201,0.3827538948481099,0.0840771032456157,,,6.18793173201362,0.6921364238606382,0.2726672612163208,0.0261562692437885,38.68970981108992,8.270737776353151,4.531855352299114,0.4653634702937332,3.182565232117971,0.319207108234147,original,X237
-0.1521860799772336,0.4034152448278051,,48.735786193084174,0.2901782676525419,2375.1768558580143,36.55608178154539,26.58112335205078,-0.2913746591391238,0.3350711472206636,0.3511167486357292,0.1489069470581313,,,48.64890597052886,5.237343224062623,0.29321604701097,0.0348319013447286,2389.574188834887,515.7379296153748,36.60134239415776,4.599912593035389,26.954846162062424,4.076969644459574,original,X281
0.0043919357244299,0.3204183369627894,,3250.821331494706,0.1812382401905755,10567839.329301013,1981.7393871387164,1208.2924194335938,0.0034423432242946,0.1251333363217231,0.3081542540640958,0.1225492446021476,,,3272.316970731048,717.6704807004702,0.1918711075002361,0.01320033098428,11137267.45599179,4915850.439865008,2016.480154783021,420.17687202690126,1217.0341750250925,215.34992750087767,original,X3114
-0.0885183646362288,0.4869088147129869,,10.320690788231818,0.2469354802552872,106.51665834629311,8.052216617714576,6.456295013427734,-0.1618405817392419,0.3312195190304761,0.4494034305311266,0.0921386005361595,,,10.244157822864034,0.7007672042299605,0.2532253469373455,0.0297628644254911,105.35199839518329,14.303368440598431,7.937348574617462,0.7353820894275174,6.302851511183239,0.9724977619327791,original,X3117
-1.5786197498920718,0.2615432509693876,,0.2044061465569583,0.348251871084171,0.0417818727502647,0.1674745622754469,0.1470268815755844,-1.437193865298549,0.3569353933329889,0.2112905727537982,0.0442264289355603,,,0.190147376760931,0.0237994414531278,0.3316288210355395,0.0323148011512636,0.0366280360669641,0.0093545667098344,0.1546326298250563,0.0233211507494475,0.1343462939063708,0.0273013478923134,original,X4
-0.1255422155604,0.3487654320109646,,0.1488589761277743,0.2952352387889363,0.0221589947738093,0.1103772362685761,0.0781753733754158,-0.2310856251149669,0.1957680382091406,0.2814267222820486,0.0877865962534607,,,0.1501778143590376,0.0150271367027518,0.2982418515972658,0.0268354010309656,0.0227415549568935,0.0043800643310142,0.1126488095166974,0.0128424414112836,0.0825586623201767,0.0123117551820147,original,X46
-0.4224063011482786,0.4003887395389475,,0.6679689321287094,0.2727642685518588,0.4461824942891685,0.5162128340583008,0.4071633441107612,-0.5312198787418664,0.3142299560790043,0.3388607353321978,0.0967917741675355,,,0.672881098447759,0.0508142880931931,0.2787249280555569,0.0258890144756503,0.4549207158769443,0.0698190548547312,0.522299766859268,0.0466616825838381,0.4157697794338067,0.0504663649593628,original,X50
0.0796564568256041,0.3818958766177475,,270.9092564190138,0.2021967172426856,73391.82521350296,174.2359704249791,115.38955998420715,0.116720600438506,0.2048466436723612,0.3976255498957715,0.2029323304581075,,,274.802558377979,11.743605822822587,0.1905180323877464,0.0423222736136581,75631.37298918403,6526.350562006747,172.54838603890565,12.685306217272698,109.08786061074998,17.696108140963027,original,X55
0.0327536135377445,0.3210307645640164,,1.606890158153199,0.2308164176768338,2.5820959803696124,1.029968631264555,0.5980823040008545,0.0283132508372255,0.059092003255666,0.3183743938435837,0.0729586456905759,,,1.6049527946922473,0.1137758409531694,0.2304926174032888,0.0163745604731086,2.586660924844289,0.3650402129247087,1.0417753054722352,0.0946590276779043,0.6227654949244525,0.1205000476083686,original,X6
-1.493211904680138,0.197907350143504,,2.845793796857002,0.3179873863297514,8.098542334229792,2.2811171612250334,1.938284397125244,-1.4760525809506235,0.447503085585832,0.2074188069085276,0.0413798072276101,,,2.833126043166132,0.2937227887846709,0.3119679268158656,0.0220085453017637,8.098497407009054,1.7061112508612784,2.265686107002914,0.269874410977058,1.905689952481124,0.3031797146446016,original,X78
