r2,pearsonr,pearsonr_wt,root_mean_squared_error,norm_root_mean_squared_error,mean_squared_error,mean_absolute_error,median_absolute_error,r2_mean,r2_std,pearsonr_mean,pearsonr_std,pearsonr_wt_mean,pearsonr_wt_std,root_mean_squared_error_mean,root_mean_squared_error_std,norm_root_mean_squared_error_mean,norm_root_mean_squared_error_std,mean_squared_error_mean,mean_squared_error_std,mean_absolute_error_mean,mean_absolute_error_std,median_absolute_error_mean,median_absolute_error_std,scale,trait
0.158229410141406,0.4144892018369666,,17.831342097934062,0.1785807907790116,317.9567610135555,13.285513389460448,9.810028076171877,0.1569010602731186,0.0635326299987864,0.4138814156393959,0.0623044103714188,,,18.063086722782653,1.6226622972664106,0.181138588228641,0.0117439480007275,328.46929606390864,58.640454373379214,13.469009935767232,1.4004519898371912,9.96736810472276,1.3150118308609586,original,X13
-0.0251683451474344,0.0968419503317644,,2808.5571605274376,0.2997866737546859,7887993.323949942,548.2117869240899,83.98727548122432,-0.0247367085672027,0.0064894887757019,0.0978555181228878,0.0163108902899979,,,2755.404368383005,276.2857814413489,0.2963098871077591,0.0293108610035867,7655864.76082636,1490285.3052087177,537.8084479726095,83.25325355736355,85.27774197111536,16.790502104059318,original,X138
0.0786934187158905,0.2857054482005694,,1.0303029357191933,0.1806001151235062,1.061524139351588,0.76945028692822,0.5755177718575206,0.0752428247414964,0.0240204333711817,0.2810863096321038,0.0386399166042468,,,1.023923607085024,0.0318985776527436,0.1808581258784235,0.0043452239066795,1.0492674858595634,0.065520553259461,0.7636607635586193,0.0343049191816284,0.5695993911949467,0.0449585057465647,model,X138
0.2561058247025272,0.5067969407312289,,3.957271787443666,0.1834396450400366,15.65999999969759,2.97142135264933,2.334132194519036,0.2355432889369415,0.0405137321049067,0.4895747138964366,0.0481296356658798,,,4.000616271096358,0.2005483634900199,0.1884736245989734,0.0112706889344783,16.038446920309696,1.5838490187576784,3.018525664695472,0.1538478959343575,2.391919791698456,0.1614216891064191,original,X14
0.2671645322147994,0.5181137711487865,,1.3939055323055372,0.1840355551545923,1.9429726329919828,1.062395938251556,0.8389140822910068,0.2445683317276026,0.0438580876569346,0.4999629591793386,0.0498699886203862,,,1.4138898090730985,0.0767794421904765,0.1891776307626515,0.0117390352785516,2.00399696115333,0.2150270901161332,1.0826205295847813,0.0625956639806707,0.8639952099255802,0.0693761574436311,model,X14
0.1106219899891867,0.4437948929190357,,1.169459057844019,0.2220909892761292,1.3676344879734204,0.6869224227783777,0.3624328449368478,0.1188368662681249,0.0691256573977635,0.45019238876785,0.0589071120894109,,,1.15459006857121,0.1314514806964251,0.2219539727720432,0.0062786638091892,1.3474778029243406,0.3012939940750355,0.6822122452461623,0.0892509255374355,0.3647661874641471,0.054475838517644,original,X145
0.3092388647506425,0.5564544531558625,,0.1493862189161042,0.2490590251917946,0.0223162424020502,0.1219828946048403,0.1070326922447823,0.3025767382101972,0.0847434580159988,0.5479626657880755,0.073956835464925,,,0.1487509485115466,0.0099190654630254,0.2482479440866224,0.0144317760449604,0.0222088345661346,0.0028401526171012,0.1216442536613082,0.0111978614349881,0.1072924563044334,0.015293911624605,model,X145
0.1987386970173922,0.5101637219530025,,5.043662925457098,0.1667442421609455,25.43853570563045,3.3132584981401885,2.1610512733459526,0.1555489140660548,0.0495350435311467,0.4699246427959513,0.0380757006733319,,,5.2547575844861205,1.1310600050812571,0.1717852993330607,0.0139928368621044,28.678557884293078,12.158509073953857,3.4900192144899145,0.8037973344090393,2.2998373646002563,0.5442459139231262,original,X146
0.2317871456329178,0.4863712312628184,,0.0033871443212537,0.1652536099636278,1.1472746653001376e-05,0.0024866418004368,0.0018536243909234,0.2010567775343845,0.0415481763101464,0.4554818552315979,0.0406089345124311,,,0.0033927727363956,0.0003188068614654,0.167333533364592,0.0079659440632056,1.1595605019927206e-05,2.156309340790987e-06,0.0025002737026056,0.0002758893859908,0.0018730903389494,0.0002534399816428,model,X146
0.2995552658021603,0.5475944370087947,,0.3803480013394636,0.1661987502561989,0.1446646021229246,0.2822061743145955,0.2218737006187439,0.2799833930211188,0.06539309913234,0.5309205023645913,0.0613392030695952,,,0.3751219488322425,0.0321401432500085,0.1779327753334921,0.0099235167131939,0.1415773005024754,0.024114161799065,0.2800474836379531,0.0242860696290543,0.2227941706067039,0.020824611211922,original,X15
0.3091527670798001,0.5570788286062827,,0.2972304905835113,0.1666972049246892,0.0883459645325148,0.2230978222011927,0.1766363346265417,0.2874507255644729,0.0638673109351267,0.5389923855884322,0.0609468100181608,,,0.2945355320866561,0.0227891134771132,0.1782218019200123,0.0099418389777937,0.0871839660724636,0.0134185382626476,0.2222854052944384,0.0181910695046438,0.1779439136349714,0.0167374522027693,model,X15
0.0457750962448678,0.3639552115581172,,146.11057994936618,0.2287345840256472,21348.301573140125,53.057870213304895,20.88491545783151,0.0386684912794711,0.0195176225857954,0.3614136634908469,0.0507925221151443,,,152.99388777971754,30.73378459548648,0.2136555452653275,0.0496384968103587,24194.26762758761,9318.906555487263,57.15420340460989,12.305922861490824,21.714725097020462,3.490494816544199,original,X169
0.2853026893317111,0.5421342234909794,,0.231688591562319,0.1606045035106978,0.053679603460131,0.1742007549349629,0.1343267180390925,0.2967181226293149,0.1053859435100682,0.5477433467979681,0.0970937136282514,,,0.2361933558557814,0.0174152549350456,0.1590940363617444,0.0083297221085073,0.0560400439374596,0.0082450163494652,0.1785193925609115,0.0139265145856165,0.1389443912748922,0.0111921240119446,model,X169
