r2,pearsonr,pearsonr_wt,root_mean_squared_error,norm_root_mean_squared_error,mean_squared_error,mean_absolute_error,median_absolute_error,r2_mean,r2_std,pearsonr_mean,pearsonr_std,pearsonr_wt_mean,pearsonr_wt_std,root_mean_squared_error_mean,root_mean_squared_error_std,norm_root_mean_squared_error_mean,norm_root_mean_squared_error_std,mean_squared_error_mean,mean_squared_error_std,mean_absolute_error_mean,mean_absolute_error_std,median_absolute_error_mean,median_absolute_error_std,scale,trait
-1.1557643856551485,0.241317184638682,,33.116529578658444,0.3230831876402052,1096.7045313341598,26.11026102653832,21.546615600585938,-1.1160448737510869,0.4918603281585308,0.2398842111686845,0.0927918623463649,,,32.97409889116411,2.410340460749869,0.3240515597489475,0.057219930235846,1092.1326486315436,164.2642994501639,26.118607017001,2.089470426020257,21.770099639892575,1.9924631106692177,original,X13
-0.604199875363091,0.0855140441693983,,18172.758240777217,0.3048783474042443,330249142.0777362,11486.41503564211,4680.06591796875,-0.5905779647699892,0.2792991251888825,0.0961823736443604,0.0449310785676893,,,17700.49132114674,2986.005982824489,0.31155272503104,0.0498108839262018,320737586.1178775,107522433.14767043,11102.554066114357,2951.5340772652867,5036.602905745284,3038.943779967576,original,X138
-3.4076511354064065,0.0867600778548375,,1.3084955814627566,0.4674957965144435,1.7121606867075574,1.0854560949150556,0.9884391991095284,-3.703786023275872,1.883324476153578,0.0738308292425757,0.0416927653240453,,,1.3224000739603143,0.1767881800234156,0.4751935880093125,0.0705534041255425,1.7747870061069044,0.4840181013840233,1.08918482065386,0.1728585393435294,0.978829324324845,0.1977093987249815,model,X138
-1.0078320356765187,0.2957594172162744,,8.951110792222089,0.3140849153168029,80.12238441463475,7.246333536891671,6.289430856704714,-1.2581308168059004,0.7455618669982927,0.2382441684126266,0.0849725457352688,,,8.846293023122609,1.1130034563062658,0.3315260539906562,0.0591149562278461,79.28921416240581,19.73049463242233,7.12669740968058,1.2641359490926471,6.168040643658556,1.7028402918594854,original,X14
-1.1380053866043958,0.3111084526456699,,0.0829634570892245,0.2893963311899764,0.0068829352121956,0.0667625833398464,0.0579873549350705,-1.6268164446408149,1.014618332970576,0.2420364253024172,0.0752333724891869,,,0.0844412477576622,0.009162695003017,0.3301375643834601,0.067546344175544,0.0072002868059694,0.0016038611512078,0.0675502826533969,0.0089375934617638,0.0578689154504223,0.0120864399716636,model,X14
-0.832646152503639,0.2600097216880321,,4.665988472421977,0.3640851532464669,21.77144842477477,3.4872512684640182,2.647492468357086,-0.9520301099821212,0.3992510958423436,0.2414615442457966,0.1177010539408704,,,4.693051692030555,0.5347492342601883,0.3666185318154789,0.0385085075401615,22.26303147035574,4.824275136378786,3.533378936868475,0.5045145041750687,2.729555765787761,0.5792606448303939,original,X145
-0.939244242297528,0.3615275788752526,,0.2767008282557321,0.3164171086063612,0.0765633483574081,0.2293033829279519,0.2056406959317931,-1.547050021900848,1.0244808498335003,0.3005830789970213,0.1329525976650619,,,0.280305923988644,0.0360471211333362,0.3536642800687663,0.0601501233130724,0.079654240141462,0.0198569743886042,0.23378248754268,0.0307267417008398,0.21307714686339,0.0308955888332454,model,X145
-1.030990727255651,0.2759374156908017,,12.380491471666833,0.3157913816802735,153.27656908001518,9.748695960491208,8.106442451477033,-1.0442284172405418,0.2606234821898927,0.2543656663224183,0.0819713897632928,,,12.568222785417698,1.1100706117451684,0.3220502630463851,0.0223568062636878,158.98710461977615,27.967855157382445,9.936370407147868,0.8999134968496721,8.276860299564529,0.7158434309466177,original,X146
-1.931096894733384,0.2327878252844492,,0.0335084873309723,0.3531047265344154,0.0011228187232099,0.0269566253567902,0.0231971541865587,-1.845977364240008,0.5913327340466288,0.2200067975511184,0.0688093763439562,,,0.032931349494132,0.002800221446353,0.3538639792422934,0.0333156222373812,0.0010910081462951,0.000181344748203,0.0263953588800819,0.0026971802347667,0.0226417215014244,0.0031126683737988,model,X146
-0.9491118846113992,0.2715037002939148,,0.9453263221972334,0.3178898114649907,0.8936418554389476,0.7566648078026237,0.6358108446002002,-1.097679702450202,0.5352922740714673,0.2612669572745559,0.0801532333718889,,,0.96210884811995,0.1382364767693806,0.3383923864034612,0.0684695932941448,0.9415778718887068,0.2847563794368218,0.7777039390716395,0.137711755226616,0.6737804735414824,0.1714464190766786,original,X15
